null1,null2,bsA
-80946.767588,-80946.764071,-80946.764071
-80812.897704,-80812.897704,-80812.897704
-81386.588895,-81386.055914,-81384.212635
-80480.773585,-80480.773585,-80480.773585
-80836.442954,-80834.677617,-80834.632207
-81056.495663,-81056.495664,-81056.495663
-80404.894227,-80404.894227,-80404.894227
-80857.784400,-80857.784400,-80857.784400
-81123.925269,-81123.925269,-81123.925269
-80778.530531,-80777.662649,-80777.375785
-80868.888364,-80868.183385,-80868.182385
-80910.035416,-80910.035416,-80910.035416
-80551.885421,-80551.858658,-80551.664445
-80866.068680,-80866.019447,-80866.019447
-80697.354249,-80697.352236,-80697.352236
-80920.205220,-80920.026696,-80920.022988
-81160.412268,-81160.412269,-81160.412269
-81271.219028,-81271.219028,-81271.219028
-80762.006255,-80760.947501,-80760.947501
-80682.379745,-80682.379745,-80682.379745
-81310.828144,-81310.828145,-81310.828145
-80929.121899,-80929.121899,-80929.121899
-80407.432293,-80406.913007,-80406.913007
-81320.713293,-81320.713293,-81320.713294
-80476.015244,-80476.015245,-80476.015244
-80740.635969,-80740.192272,-80739.360511
-80641.549244,-80641.549239,-80641.549239
-80202.286768,-80202.286768,-80202.286768
-80921.186594,-80920.999319,-80920.999319
-80722.533314,-80722.457615,-80719.730977
-81160.390320,-81160.327153,-81160.323727
-80652.541398,-80652.190736,-80651.833023
-81424.926963,-81424.882176,-81424.172043
-79917.987229,-79917.672880,-79917.391105
-80761.883527,-80761.285808,-80760.904800
-81431.349469,-81431.349469,-81431.349469
-81071.746961,-81071.746962,-81071.746961
-81090.515909,-81088.891581,-81088.891581
-81236.184992,-81235.302304,-81235.246907
-81184.643273,-81183.377886,-81183.337599
-80986.994473,-80986.774814,-80986.774814
-81099.380318,-81099.380318,-81099.380318
-81064.610218,-81063.940778,-81063.934184
-80929.786588,-80929.786588,-80929.786588
-80190.218182,-80190.218182,-80190.218182
-80902.392580,-80902.392580,-80902.392580
-80801.454729,-80801.454729,-80801.454730
-79911.167336,-79911.167336,-79911.167336
-80923.720419,-80923.720419,-80923.720419
-80721.646736,-80721.646736,-80721.646736
-80054.264731,-80054.264731,-80054.264731
-81441.377444,-81441.377444,-81441.377445
-81048.515044,-81047.650646,-81047.650646
-81469.890698,-81469.890698,-81469.890698
-80513.237162,-80513.237162,-80513.237162
-80934.084827,-80933.844583,-80933.407702
-81208.181818,-81208.090197,-81207.783487
-80850.965293,-80850.830707,-80848.365659
-81760.229787,-81760.229787,-81760.122190
-81238.512183,-81238.342143,-81238.342159
-79968.659804,-79968.472807,-79968.472807
-80830.331659,-80830.331659,-80830.331659
-80624.989374,-80624.989374,-80624.989374
-81033.577654,-81033.530737,-81033.530737
-80492.654196,-80492.654196,-80488.992767
-81443.292318,-81443.292318,-81443.292318
-81428.919455,-81428.798927,-81427.533420
-81269.377666,-81267.206024,-81266.909621
-80766.978896,-80766.978896,-80765.964269
-81070.358212,-81067.980571,-81067.939887
