p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.670310,0.189560,0.109240,0.030890,0.297890,1.000000,0.297890,1.000000,0.297890,1.000000,1.000000,1.000000
0.748130,0.170830,0.065970,0.015060,0.300620,1.000000,0.300620,1.000000,0.300620,1.000000,1.340890,1.340890
0.752200,0.184300,0.051010,0.012500,0.298480,1.000000,0.298480,1.000000,0.298480,1.000000,1.385840,1.385840
0.675040,0.186850,0.108170,0.029940,0.301150,1.000000,0.301150,1.000000,0.301150,1.000000,1.000000,1.000000
0.769470,0.171890,0.047930,0.010710,0.302830,1.000000,0.302830,1.000000,0.302830,1.000000,1.792530,1.792530
0.701380,0.191000,0.084580,0.023030,0.290010,1.000000,0.290010,1.000000,0.290010,1.000000,1.016200,1.016200
0.672210,0.171480,0.124540,0.031770,0.301740,1.000000,0.301740,1.000000,0.301740,1.000000,1.000000,1.000000
0.666470,0.163550,0.136480,0.033490,0.293630,1.000000,0.293630,1.000000,0.293630,1.000000,1.000000,1.000000
0.713560,0.160910,0.102420,0.023100,0.326960,1.000000,0.326960,1.000000,0.326960,1.000000,1.064170,1.064170
0.768400,0.167000,0.053070,0.011530,0.322370,1.000000,0.322370,1.000000,0.322370,1.000000,1.186330,1.186330
0.696810,0.168880,0.108110,0.026200,0.299840,1.000000,0.299840,1.000000,0.299840,1.000000,1.000000,1.000000
0.708700,0.168330,0.099360,0.023600,0.307160,1.000000,0.307160,1.000000,0.307160,1.000000,1.000000,1.000000
0.732170,0.174330,0.075520,0.017980,0.315970,1.000000,0.315970,1.000000,0.315970,1.000000,1.000000,1.000000
0.692330,0.202110,0.081700,0.023850,0.280610,1.000000,0.280610,1.000000,0.280610,1.000000,1.236840,1.236840
0.694790,0.165880,0.112470,0.026850,0.305780,1.000000,0.305780,1.000000,0.305780,1.000000,1.000000,1.000000
0.676190,0.159920,0.132540,0.031350,0.293600,1.000000,0.293600,1.000000,0.293600,1.000000,1.000000,1.000000
0.731010,0.167170,0.082870,0.018950,0.299340,1.000000,0.299340,1.000000,0.299340,1.000000,1.156290,1.156290
0.750140,0.179610,0.056670,0.013570,0.307500,1.000000,0.307500,1.000000,0.307500,1.000000,1.000000,1.000000
0.677030,0.197780,0.096880,0.028300,0.292140,1.000000,0.292140,1.000000,0.292140,1.000000,1.000000,1.000000
0.745270,0.163050,0.075230,0.016460,0.311530,1.000000,0.311530,1.000000,0.311530,1.000000,1.303750,1.303750
0.716800,0.194580,0.069700,0.018920,0.296610,1.000000,0.296610,1.000000,0.296610,1.000000,1.000000,1.000000
0.712190,0.175160,0.090410,0.022240,0.295390,1.000000,0.295390,1.000000,0.295390,1.000000,1.000000,1.000000
0.701750,0.180180,0.093950,0.024120,0.310660,1.000000,0.310660,1.000000,0.310660,1.000000,1.000000,1.000000
0.749940,0.197870,0.041300,0.010900,0.309230,1.000000,0.309230,1.000000,0.309230,1.000000,1.000000,1.000000
0.690670,0.154060,0.126950,0.028320,0.299960,1.000000,0.299960,1.000000,0.299960,1.000000,1.000000,1.000000
0.688880,0.159990,0.122650,0.028480,0.306390,1.000000,0.306390,1.000000,0.306390,1.000000,1.116850,1.116850
0.728850,0.177090,0.075680,0.018390,0.318460,1.000000,0.318460,1.000000,0.318460,1.000000,1.000000,1.000000
0.719650,0.179670,0.080560,0.020110,0.314960,1.000000,0.314960,1.000000,0.314960,1.000000,1.008540,1.008540
0.751340,0.153680,0.078850,0.016130,0.301040,1.000000,0.301040,1.000000,0.301040,1.000000,1.000000,1.000000
0.682970,0.157390,0.129740,0.029900,0.312380,1.000000,0.312380,1.000000,0.312380,1.000000,1.000000,1.000000
0.759140,0.157870,0.068700,0.014290,0.311340,1.000000,0.311340,1.000000,0.311340,1.000000,1.000000,1.000000
0.716040,0.164280,0.097350,0.022330,0.302010,1.000000,0.302010,1.000000,0.302010,1.000000,1.000000,1.000000
0.685920,0.149840,0.134790,0.029440,0.318650,1.000000,0.318650,1.000000,0.318650,1.000000,1.000000,1.000000
0.688040,0.180610,0.104040,0.027310,0.299370,1.000000,0.299370,1.000000,0.299370,1.000000,1.000000,1.000000
0.765660,0.186920,0.038120,0.009310,0.311650,1.000000,0.311650,1.000000,0.311650,1.000000,1.000000,1.000000
0.696690,0.160350,0.116220,0.026750,0.293230,1.000000,0.293230,1.000000,0.293230,1.000000,1.136680,1.136680
0.717130,0.189650,0.073720,0.019500,0.294820,1.000000,0.294820,1.000000,0.294820,1.000000,1.000000,1.000000
0.699790,0.183820,0.092180,0.024210,0.302620,1.000000,0.302620,1.000000,0.302620,1.000000,1.000000,1.000000
0.686330,0.161670,0.123020,0.028980,0.304100,1.000000,0.304100,1.000000,0.304100,1.000000,1.000000,1.000000
0.714120,0.180440,0.084170,0.021270,0.305240,1.000000,0.305240,1.000000,0.305240,1.000000,1.000000,1.000000
0.688530,0.190300,0.094940,0.026240,0.275000,1.000000,0.275000,1.000000,0.275000,1.000000,1.149300,1.149300
0.738370,0.167930,0.076340,0.017360,0.319800,1.000000,0.319800,1.000000,0.319800,1.000000,1.418280,1.418280
0.740650,0.198580,0.047920,0.012850,0.309660,1.000000,0.309660,1.000000,0.309660,1.000000,1.000000,1.000000
0.678980,0.195100,0.097810,0.028100,0.299480,1.000000,0.299480,1.000000,0.299480,1.000000,1.000000,1.000000
0.636460,0.169260,0.153470,0.040810,0.281770,1.000000,0.281770,1.000000,0.281770,1.000000,1.199610,1.199610
0.685320,0.163790,0.121780,0.029110,0.306800,1.000000,0.306800,1.000000,0.306800,1.000000,1.037640,1.037640
0.780770,0.199690,0.015560,0.003980,0.320820,1.000000,0.320820,1.000000,0.320820,1.000000,164.335150,164.335150
0.697040,0.161570,0.114780,0.026610,0.296700,1.000000,0.296700,1.000000,0.296700,1.000000,1.246350,1.246350
0.750410,0.196320,0.042230,0.011050,0.310120,1.000000,0.310120,1.000000,0.310120,1.000000,1.000000,1.000000
0.767820,0.149710,0.069020,0.013460,0.300930,1.000000,0.300930,1.000000,0.300930,1.000000,1.232730,1.232730
0.661190,0.168870,0.135370,0.034570,0.298070,1.000000,0.298070,1.000000,0.298070,1.000000,1.000000,1.000000
0.668530,0.198230,0.102770,0.030470,0.274660,1.000000,0.274660,1.000000,0.274660,1.000000,1.100090,1.100090
0.753520,0.154100,0.076700,0.015690,0.299800,1.000000,0.299800,1.000000,0.299800,1.000000,1.301090,1.301090
0.748630,0.186670,0.051790,0.012910,0.296930,1.000000,0.296930,1.000000,0.296930,1.000000,1.324510,1.324510
0.790960,0.176680,0.026450,0.005910,0.313830,1.000000,0.313830,1.000000,0.313830,1.000000,2.660120,2.660120
0.730120,0.173220,0.078120,0.018530,0.294090,1.000000,0.294090,1.000000,0.294090,1.000000,1.176700,1.176700
0.714200,0.157480,0.105140,0.023180,0.299610,1.000000,0.299610,1.000000,0.299610,1.000000,1.088280,1.088280
0.742670,0.189730,0.053850,0.013760,0.304010,1.000000,0.304010,1.000000,0.304010,1.000000,1.672940,1.672940
0.755580,0.186920,0.046090,0.011400,0.322320,1.000000,0.322320,1.000000,0.322320,1.000000,1.104480,1.104480
0.701860,0.188360,0.086550,0.023230,0.290410,1.000000,0.290410,1.000000,0.290410,1.000000,1.307830,1.307830
0.701040,0.190860,0.084970,0.023130,0.293160,1.000000,0.293160,1.000000,0.293160,1.000000,1.000000,1.000000
0.774780,0.191530,0.027010,0.006680,0.299250,1.000000,0.299250,1.000000,0.299250,1.000000,2.554440,2.554440
0.769850,0.186130,0.035450,0.008570,0.306480,1.000000,0.306480,1.000000,0.306480,1.000000,1.661890,1.661890
0.681620,0.156310,0.131840,0.030230,0.295070,1.000000,0.295070,1.000000,0.295070,1.000000,1.017350,1.017350
0.685270,0.165010,0.120660,0.029050,0.311000,1.000000,0.311000,1.000000,0.311000,1.000000,1.251670,1.251670
0.713420,0.161200,0.102270,0.023110,0.316520,1.000000,0.316520,1.000000,0.316520,1.000000,1.023610,1.023610
0.684710,0.204050,0.085700,0.025540,0.301780,1.000000,0.301780,1.000000,0.301780,1.000000,1.217580,1.217580
0.730920,0.159140,0.090280,0.019660,0.313160,1.000000,0.313160,1.000000,0.313160,1.000000,1.000000,1.000000
0.718130,0.194830,0.068460,0.018570,0.296070,1.000000,0.296070,1.000000,0.296070,1.000000,1.578840,1.578840
0.743990,0.183000,0.058600,0.014410,0.294070,1.000000,0.294070,1.000000,0.294070,1.000000,1.765190,1.765190
0.624820,0.151790,0.179730,0.043660,0.297820,1.000000,0.297820,1.000000,0.297820,1.000000,1.010130,1.010130
0.692530,0.175170,0.105600,0.026710,0.302210,1.000000,0.302210,1.000000,0.302210,1.000000,1.000000,1.000000
0.729480,0.178220,0.074180,0.018120,0.314040,1.000000,0.314040,1.000000,0.314040,1.000000,1.000000,1.000000
0.734220,0.158790,0.087960,0.019020,0.304630,1.000000,0.304630,1.000000,0.304630,1.000000,1.331220,1.331220
0.760820,0.185530,0.043130,0.010520,0.296850,1.000000,0.296850,1.000000,0.296850,1.000000,1.000000,1.000000
0.689640,0.190950,0.093520,0.025890,0.301130,1.000000,0.301130,1.000000,0.301130,1.000000,1.197120,1.197120
